id,key,value,type 
2440633485,name,Thai Restaurant of Norcross,regular
2440633485,amenity,restaurant,regular
2440633485,cuisine,thai,regular
2440634630,name,Chevron,regular
2440634630,amenity,fuel,regular
2440634630,city,Norcross,addr
2440634630,street,South Norcross Tucker Road,addr
2440635226,name,Sosa's Billiards,regular
2440635226,shop,sports,regular
2440635226,city,Norcross,addr
2440635226,street,South Norcross Tucker Road,addr
2440636252,name,Boost Mobile,regular
2440636252,shop,mobile_phone,regular
2440636252,city,Norcross,addr
2440636252,street,South Norcross Tucker Road,addr
2440638239,name,La Pulga Feliz,regular
2440638239,shop,second_hand,regular
2440638239,city,Norcross,addr
2440638239,street,South Norcross Tucker Road,addr
2440641255,name,Food Mart,regular
2440641255,shop,convenience,regular
2440641255,city,Norcross,addr
2440641255,street,South Norcross Tucker Road,addr
2440641407,name,Laundromat,regular
2440641407,shop,laundry,regular
2440641407,city,Norcross,addr
2440641407,street,South Norcross Tucker Road,addr
2442056877,man_made,tower,regular
2442056980,man_made,tower,regular
2442057891,man_made,tower,regular
2442058411,man_made,tower,regular
2442058437,man_made,tower,regular
2442059040,man_made,tower,regular
2442060315,man_made,tower,regular
2442067386,man_made,tower,regular
2442068829,man_made,tower,regular
2442103145,man_made,tower,regular
2442103145,type,communication,tower
2442103280,man_made,tower,regular
2442103280,type,communication,tower
2442121555,name,Pizza Hut,regular
2442121555,amenity,fast_food,regular
2442121555,cuisine,pizza,regular
2442121556,name,Dollar General,regular
2442121556,shop,general,regular
2442121654,name,Fuerza Latina Insurance,regular
2442121654,office,insurance,regular
2442121792,name,Puesto Billiards,regular
2442121792,shop,sports,regular
2442122347,name,El Matador,regular
2442122347,amenity,restaurant,regular
2442122347,cuisine,mexican,regular
2442122439,name,Fidelity Bank,regular
2442122439,amenity,atm,regular
2442122439,drive_through,yes,regular
2442122458,name,Cleaners,regular
2442122458,shop,dry_cleaning,regular
2442125173,name,China King,regular
2442125173,amenity,restaurant,regular
2442125173,cuisine,chinese,regular
2442125198,name,Happy's Liquor,regular
2442125198,shop,alcohol,regular
2442125573,name,Nicky's Package Store,regular
2442125573,amenity,post_office,regular
2442125577,name,Capri Italian Cafe,regular
2442125577,amenity,restaurant,regular
2442125577,cuisine,italian,regular
2442125899,name,Liberty Income Tax,regular
2442125899,office,accountant,regular
2442126888,name,Home Tools,regular
2442126888,shop,hardware,regular
2442127151,name,Wooden Nickel Pub,regular
2442127151,amenity,pub,regular
2442127416,name,Subway,regular
2442127416,amenity,fast_food,regular
2442127416,cuisine,sandwich,regular
2442127554,name,Little Caesar's,regular
2442127554,amenity,fast_food,regular
2442127554,cuisine,pizza,regular
2442127554,delivery,yes,regular
2442175102,street,1807 preston lake dr,addr
2442175102,housenumber,1807,addr
2466664693,name,Mojito's,regular
2466664693,amenity,restaurant,regular
2466664693,cuisine,caribbean,regular
2466664693,smoking,no,regular
2466664698,name,Zapata's,regular
2466664698,amenity,restaurant,regular
2466664698,cuisine,mexican,regular
2466664698,smoking,no,regular
2468377262,name,Farkas Video,regular
2468377262,landuse,residential,regular
2468377262,website,http://www.farkasvideo.com/,regular
2468377262,city,Suwanee,addr
2468377262,street,Tottenham Way,addr
2468377262,video,yes,legal
2468377262,postcode,30024,addr
2468377262,housenumber,180,addr
2508907315,highway,turning_circle,regular
2508907323,highway,turning_circle,regular
2508914875,highway,turning_circle,regular
2508914980,highway,turning_circle,regular
2508914981,highway,turning_circle,regular
2508916575,highway,turning_circle,regular
2508916585,highway,turning_circle,regular
2508916589,highway,turning_circle,regular
2508916591,highway,turning_circle,regular
2508916596,highway,turning_circle,regular
2508916599,highway,turning_circle,regular
2508916603,highway,turning_circle,regular
2508916617,highway,turning_circle,regular
2511680732,highway,turning_circle,regular
2511680805,highway,turning_circle,regular
2511769455,highway,turning_circle,regular
2511771090,highway,turning_circle,regular
2511771104,highway,turning_circle,regular
2511771118,highway,turning_circle,regular
2511798560,highway,turning_circle,regular
2511900111,highway,turning_circle,regular
2511900199,highway,turning_circle,regular
2511900223,highway,turning_circle,regular
2511900287,highway,turning_circle,regular
2511900316,highway,turning_circle,regular
2511900318,highway,turning_circle,regular
2511900319,highway,turning_circle,regular
2511911672,traffic_calming,hump,regular
2511911696,highway,turning_circle,regular
2511911725,highway,turning_circle,regular
2511911731,highway,turning_circle,regular
2511911735,traffic_calming,hump,regular
2511911775,highway,turning_circle,regular
2511911777,traffic_calming,hump,regular
2511911799,traffic_calming,hump,regular
2511911803,traffic_calming,hump,regular
2511911815,highway,turning_circle,regular
2511911826,traffic_calming,hump,regular
2511911892,highway,turning_circle,regular
2511918666,highway,turning_circle,regular
2511918671,highway,turning_circle,regular
2511918675,highway,turning_circle,regular
2511918677,highway,turning_circle,regular
2511918682,highway,turning_circle,regular
2511931830,highway,turning_circle,regular
2511967281,highway,turning_circle,regular
2511967289,highway,turning_circle,regular
2511967311,highway,turning_circle,regular
2511978536,highway,turning_circle,regular
2511978630,highway,traffic_signals,regular
2511990739,highway,turning_circle,regular
2512001860,name,Brookhaven Club Drive,regular
2512003901,highway,turning_circle,regular
2512003922,highway,turning_circle,regular
2512029384,highway,turning_circle,regular
2512029430,highway,turning_circle,regular
2512029461,highway,turning_circle,regular
2512029464,highway,turning_circle,regular
2512029534,highway,turning_circle,regular
2512052814,highway,turning_circle,regular
2512052818,highway,turning_circle,regular
2512052907,highway,turning_circle,regular
2512053008,highway,turning_circle,regular
2512076780,highway,turning_circle,regular
2512076817,highway,turning_circle,regular
2512077253,highway,turning_circle,regular
2512077285,highway,turning_circle,regular
2512095352,highway,turning_circle,regular
2512116641,highway,turning_circle,regular
2512116646,highway,turning_circle,regular
2512116648,highway,turning_circle,regular
2512116663,highway,turning_circle,regular
2512116664,highway,turning_circle,regular
2512116671,highway,turning_circle,regular
2512116686,highway,turning_circle,regular
2512116715,highway,turning_circle,regular
2512116720,highway,turning_circle,regular
2512156337,highway,turning_circle,regular
2512156347,highway,turning_circle,regular
2512156366,highway,turning_circle,regular
2512156387,highway,turning_circle,regular
2512156389,highway,turning_circle,regular
2512156439,highway,turning_circle,regular
2512156484,highway,turning_circle,regular
2512156494,highway,turning_circle,regular
2512156505,highway,turning_circle,regular
2512156512,highway,turning_circle,regular
2512156524,highway,turning_circle,regular
2512156542,highway,turning_circle,regular
2512156579,highway,turning_circle,regular
2512156619,highway,turning_circle,regular
2512166764,highway,turning_circle,regular
2512166766,highway,turning_circle,regular
2512166786,highway,turning_circle,regular
2512166795,highway,turning_circle,regular
2512166807,highway,turning_circle,regular
2512186054,highway,turning_circle,regular
2512194296,highway,turning_circle,regular
2512194313,highway,turning_circle,regular
2512194316,highway,turning_circle,regular
2512194322,highway,turning_circle,regular
2512209804,highway,turning_circle,regular
2512867821,highway,turning_circle,regular
2512867871,highway,turning_circle,regular
2512867876,highway,turning_circle,regular
2512867882,highway,turning_circle,regular
2512875035,highway,turning_circle,regular
2512875037,highway,turning_circle,regular
2512875143,highway,turning_circle,regular
2512881280,highway,turning_circle,regular
2512887233,highway,turning_circle,regular
2512887235,highway,turning_circle,regular
2512887247,highway,turning_circle,regular
2512887264,highway,turning_circle,regular
2512897291,highway,turning_circle,regular
2512897298,highway,turning_circle,regular
2512897299,highway,turning_circle,regular
2512897313,highway,turning_circle,regular
2512907801,highway,turning_circle,regular
2512907843,highway,turning_circle,regular
2512907881,highway,turning_circle,regular
2512907990,highway,turning_circle,regular
2512907993,highway,turning_circle,regular
2512907994,highway,turning_circle,regular
2512907999,highway,turning_circle,regular
2512908006,highway,turning_circle,regular
2512908009,highway,turning_circle,regular
2512908023,highway,turning_circle,regular
2512908030,highway,turning_circle,regular
2512908052,highway,turning_circle,regular
2512908076,highway,turning_circle,regular
2513011067,highway,turning_circle,regular
2513011079,highway,turning_circle,regular
2513011114,highway,turning_circle,regular
2513011115,highway,turning_loop,regular
2513011117,highway,turning_loop,regular
2513055498,highway,turning_circle,regular
2513055773,highway,turning_circle,regular
2513055798,highway,turning_circle,regular
2523545050,source,bing,regular
2523545050,highway,turning_circle,regular
2523545073,source,bing,regular
2523545073,highway,turning_circle,regular
2523545078,source,bing,regular
2523545078,highway,turning_circle,regular
2523545084,source,bing,regular
2523545084,highway,turning_circle,regular
2523545088,source,bing,regular
2523545088,highway,turning_circle,regular
2523545091,source,bing,regular
2523545091,highway,turning_circle,regular
2523545111,source,bing,regular
2523545111,highway,turning_circle,regular
2523545131,source,bing,regular
2523545131,highway,turning_circle,regular
2523545135,source,bing,regular
2523545135,highway,turning_circle,regular
2523545158,highway,turning_circle,regular
2523545162,source,bing2,regular
2523545162,highway,turning_circle,regular
2523545166,source,bing,regular
2523545166,highway,turning_circle,regular
2523545170,source,bing,regular
2523545170,highway,turning_circle,regular
2541437294,sport,tennis,regular
2541437294,leisure,pitch,regular
2541685896,highway,turning_circle,regular
2541685899,highway,turning_circle,regular
2541685905,highway,turning_circle,regular
2541685911,highway,turning_circle,regular
2541685941,highway,turning_circle,regular
2541686033,highway,turning_circle,regular
2541686036,highway,turning_circle,regular
2541686080,highway,turning_circle,regular
2541703240,highway,turning_circle,regular
2541703242,highway,turning_circle,regular
2541703278,highway,turning_circle,regular
2541703296,highway,turning_circle,regular
2541703371,highway,turning_circle,regular
2541703381,highway,turning_circle,regular
2541719705,highway,turning_circle,regular
2541726015,highway,turning_circle,regular
2541749237,highway,turning_circle,regular
2541754404,highway,turning_circle,regular
2541754413,highway,turning_circle,regular
2541754423,highway,turning_circle,regular
2541754425,highway,turning_circle,regular
2541754436,highway,turning_circle,regular
